id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id
47785805,VA769,https://www.petfinder.com/cat/mr-grey-47785805/va/bristow/must-love-cats-rescue-va769/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Cat,Cat,Baby,Male,Medium,Short,[],Mr Grey,Mr Grey is very sophisticated and his sleek dark grey coat is just magnificent.  He has a little white soul...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/1/?bust=1586475009&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/1/?bust=1586475009&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/1/?bust=1586475009&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/1/?bust=1586475009'}]",[],adopted,2020-04-12T02:47:30+0000,2020-04-09T23:16:38+0000,,Domestic Short Hair,Russian Blue,True,False,Smoke,,,True,True,False,False,True,True,,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47785805/2/?bust=1586475010,adopt-a-cat@mustlovecatsrescue.org,703-753-0742,,,Bristow,VA,20136,US,47785805,cat,va769
50829986,IN522,https://www.petfinder.com/dog/bella-50829986/in/evansville/it-takes-a-village-no-kill-rescue-inc-in522/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Female,Medium,Medium,[],Bella,Bella is a 10 month old female husky/doberman mix. She currently weighs around 50 lbs. Bella previously lived in a...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/1/?bust=1615480098&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/1/?bust=1615480098&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/1/?bust=1615480098&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/1/?bust=1615480098'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/3/?bust=1615480101&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/3/?bust=1615480101&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/3/?bust=1615480101&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/3/?bust=1615480101'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/4/?bust=1615480106&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/4/?bust=1615480106&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/4/?bust=1615480106&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/4/?bust=1615480106'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/5/?bust=1615481525&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/5/?bust=1615481525&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/5/?bust=1615481525&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/5/?bust=1615481525'}]",[],adopted,2021-03-24T12:26:53+0000,2021-03-11T17:25:24+0000,,Doberman Pinscher,Husky,True,False,Brown / Chocolate,Yellow / Tan / Blond / Fawn,,True,False,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50829986/2/?bust=1615480101,info@itvrescue.org,(812) 909-1306,1417 N. Stockwell Road,,Evansville,IN,47715,US,50829986,dog,in522
50725231,MN34,https://www.petfinder.com/dog/bones-50725231/mn/wyoming/northwoods-humane-society-mn34/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Baby,Male,Medium,Short,[],Bones,How I Arrived At NHS: I came from a shelter in Texas. Animal shelters in the south are overrun with...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/2/?bust=1614811428&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/2/?bust=1614811428&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/2/?bust=1614811428&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/2/?bust=1614811428'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/3/?bust=1615036943&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/3/?bust=1615036943&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/3/?bust=1615036943&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/3/?bust=1615036943'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/4/?bust=1615036944&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/4/?bust=1615036944&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/4/?bust=1615036944&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/4/?bust=1615036944'}]",[],adopted,2021-03-09T14:49:16+0000,2021-03-03T22:44:09+0000,,Retriever,,True,False,White / Cream,Yellow / Tan / Blond / Fawn,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50725231/1/?bust=1614811421,debby@northwoodshs.org,(651) 982-0240,7153 Lake Blvd.,PO Box 264,Wyoming,MN,55092,US,50725231,dog,mn34
47557507,FL838,https://www.petfinder.com/dog/tippy-47557507/fl/sarasota/royal-pet-rescue-fl838/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Baby,Female,Small,Short,[],TIPPY,I have the softest fur you ever petted.  Mom is a Maltese and we think dad was a chihuahua.  My...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/2/?bust=1583550459&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/2/?bust=1583550459&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/2/?bust=1583550459&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/2/?bust=1583550459'}]",[],adopted,2020-03-10T00:24:25+0000,2020-03-07T01:50:39+0000,,Chihuahua,Maltese,True,False,White / Cream,,,True,True,,False,True,,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47557507/1/?bust=1583545328,Debbie@DebbieRoth.com,941 713 0522,,,Sarasota,FL,34237,US,47557507,dog,fl838
52724142,ON624,https://www.petfinder.com/cat/shadow-52724142/on/etobicoke/home-at-last-rescue-on624/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Cat,Cat,Adult,Male,Medium,Medium,[],Shadow,"PLEASE NOTE: You must complete an ADOPTION APPLICATION in order to receive a response. https://www.homeatlastrescue.ca/adoption-form/, or click on the &quot;MORE...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/2/?bust=1629469873&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/2/?bust=1629469873&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/2/?bust=1629469873&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/2/?bust=1629469873'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/3/?bust=1629469873&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/3/?bust=1629469873&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/3/?bust=1629469873&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/3/?bust=1629469873'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/4/?bust=1629469874&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/4/?bust=1629469874&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/4/?bust=1629469874&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/4/?bust=1629469874'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/5/?bust=1629982939&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/5/?bust=1629982939&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/5/?bust=1629982939&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/5/?bust=1629982939'}]",[],adopted,2021-09-02T14:58:01+0000,2021-08-20T14:31:15+0000,,Domestic Medium Hair,,False,False,Black,,,True,True,False,False,True,,,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52724142/1/?bust=1629469872,Adopt@homeatlastrescue.ca,,,,Etobicoke,ON,M8W 2V4,CA,52724142,cat,on624
47897412,CT595,https://www.petfinder.com/dog/ella-may-47897412/ct/newtown/tlc-sweet-souls-rescue-ct595/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Adult,Female,Small,,"['Calm', 'Laid back', 'Sweet']",Ella May,Ella May is every bit the lady. This Chug (Pug/Chihuaha) mix is laid back and demure.  She is about 8...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078'}]",[],adopted,2020-05-07T12:12:34+0000,2020-04-29T19:39:16+0000,,Pug,Chihuahua,True,False,Apricot / Beige,White / Cream,,True,True,,False,True,,False,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47897412/1/?bust=1588189078,laura.dorr11@gmail.com,(203) 942-4008,,,Newtown,CT,06470,US,47897412,dog,ct595
51440214,ID01,https://www.petfinder.com/dog/garbo-51440214/id/caldwell/west-valley-humane-society-id01/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Baby,Male,Small,Short,[],Garbo,"All dogs adopted from West Valley Humane Society are up to date on vaccines, microchipped, parasite treated and spayed/neutered.  Please...",47671608,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960'}]",[],adopted,2021-05-07T18:47:14+0000,2021-05-05T19:12:48+0000,,Dachshund,,True,False,Gray / Blue / Silver,White / Cream,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51440214/1/?bust=1620241960,help@westvalleyhumanesociety.org,(208) 455-5920,5801 Graye Lane,,Caldwell,ID,83607,US,51440214,dog,id01
54172190,WA175,https://www.petfinder.com/dog/mac-adoption-pending-54172190/wa/yakima/yakima-valley-pet-rescue-wa175/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Male,Medium,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Smart', 'Curious']",MAC ADOPTION PENDING,"Mac is an 8-month-old border collie/Australian shepherd cross. He was born 5/22/21
He weighs 40.5 lbs and is 21 inches...",1102022,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/2/?bust=1641848361&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/2/?bust=1641848361&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/2/?bust=1641848361&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/2/?bust=1641848361'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/3/?bust=1641848362&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/3/?bust=1641848362&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/3/?bust=1641848362&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/3/?bust=1641848362'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/4/?bust=1641848363&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/4/?bust=1641848363&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/4/?bust=1641848363&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/4/?bust=1641848363'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/5/?bust=1641848364&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/5/?bust=1641848364&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/5/?bust=1641848364&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/5/?bust=1641848364'}]",[],adopted,2022-01-16T03:38:58+0000,2022-01-10T20:59:26+0000,,Border Collie,Anatolian Shepherd,True,False,Black,White / Cream,,True,True,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54172190/1/?bust=1641848360,rescue@yvpr.org,,,,Yakima,WA,98901,US,54172190,dog,wa175
47576695,KS265,https://www.petfinder.com/dog/kane-47576695/ks/manhattan/purple-power-animal-welfare-society-ks265/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Male,Medium,Short,[],Kane,"Kane is a 60 lb American Stafford Terrier full of love! He is UTD on shots, has been neutered and...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/1/?bust=1583790030&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/1/?bust=1583790030&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/1/?bust=1583790030&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/1/?bust=1583790030'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/3/?bust=1583790031&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/3/?bust=1583790031&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/3/?bust=1583790031&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/3/?bust=1583790031'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/4/?bust=1583790031&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/4/?bust=1583790031&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/4/?bust=1583790031&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/4/?bust=1583790031'}]",[],adopted,2020-03-22T05:44:07+0000,2020-03-09T21:39:38+0000,,American Staffordshire Terrier,,True,False,White / Cream,Yellow / Tan / Blond / Fawn,,True,True,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47576695/2/?bust=1583790030,purplepoweraws@gmail.com,785-844-9199,P.O. Box 953,,Manhattan,KS,66505,US,47576695,dog,ks265
48727935,CA1501,https://www.petfinder.com/cat/shae-48727935/ca/pasadena/the-cat-posse-ca1501/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Cat,Cat,Baby,Female,Medium,,"['Playful', 'Sweet', 'Shy']",Shae,"Date of Birth: 4/15/20

Shae is more timid than her brother, Theo. Throughout most of the day she cuddles up...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/?bust=1598414088&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/?bust=1598414088&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/?bust=1598414088&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/?bust=1598414088'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/2/?bust=1596952217&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/2/?bust=1596952217&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/2/?bust=1596952217&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/2/?bust=1596952217'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/3/?bust=1596952241&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/3/?bust=1596952241&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/3/?bust=1596952241&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/3/?bust=1596952241'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/4/?bust=1596952258&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/4/?bust=1596952258&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/4/?bust=1596952258&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/4/?bust=1596952258'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/5/?bust=1596952283&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/5/?bust=1596952283&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/5/?bust=1596952283&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/5/?bust=1596952283'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/6/?bust=1598414089&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/6/?bust=1598414089&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/6/?bust=1598414089&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/6/?bust=1598414089'}]",[],adopted,2020-12-20T06:50:40+0000,2020-08-09T05:52:38+0000,,Tabby,Domestic Short Hair,True,False,Tabby (Brown / Chocolate),,,True,True,False,False,True,,,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/crop/?bust=1598414088&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/crop/?bust=1598414088&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/crop/?bust=1598414088&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727935/1/crop/?bust=1598414088,sebastian_sophie@yahoo.com,(626) 676-7648,,,Pasadena,CA,91116,US,48727935,cat,ca1501
